CustomerID,Age,TotalSpent,AverageSpent,TransactionCount,ServiceInteractionCount,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium
175,0.9670693772454738,-0.06525820104463496,-0.941321702745462,0.7478486864049475,1.0,2023-11-27,-1.5596924384063613,Website,0,True,True,False,False,False,True
176,-1.1334003215161612,-0.4474203761732525,-1.1681952064578922,0.36354823090394667,,2023-09-23,-0.7767143066762603,Website,1,False,False,True,False,False,False
177,-0.41136386256684915,-1.1341933847102499,2.2813120654018224,-1.5579540466010575,-1.0,2023-03-05,0.14862348536840472,Website,0,False,False,False,False,False,True
178,0.376312274468764,-0.7117722423165591,-0.02012416092335005,-0.7893531355990558,,2023-05-06,-0.42081515588985063,Website,0,False,True,False,False,False,False
179,-1.1334003215161612,-1.157506198526936,-0.5359241958736514,-1.1736535911000565,,2023-09-06,0.860421786941224,Website,0,False,False,True,False,False,False
180,0.048113884037258504,0.9737672249758647,0.4398893739474922,0.7478486864049475,,2023-01-30,-1.4173327780917975,Online Banking,0,False,False,True,False,False,True
181,-1.5272383900339677,-0.7469243352011032,1.3743762756981521,-1.1736535911000565,,2023-04-22,0.29098314568296857,Mobile App,0,False,False,False,False,False,True
182,-1.4615987119476666,0.30421129160505445,0.6242477302462353,-0.02075222459705415,1.0,2023-06-12,0.4333428059975324,Online Banking,0,False,False,True,False,False,True
183,1.2296280895906782,-0.17831383388255648,1.6345452082830547,-0.7893531355990558,-1.0,2023-04-21,1.643399918671325,Online Banking,1,False,False,True,False,False,False
184,-0.7395622529983547,-1.5847362014115758,-2.523682908275602,-1.1736535911000565,,2023-04-14,1.0739612774130698,Online Banking,0,True,False,False,True,False,False
185,0.4419519525550651,0.024132419743460396,-0.4368692445543834,0.36354823090394667,1.0,2023-10-23,-1.5596924384063613,Online Banking,0,False,False,False,True,False,True
186,-1.3959590338613654,-1.0920921497641367,-1.1997919502085135,-0.7893531355990558,,2023-10-18,0.6468822964693782,Mobile App,0,True,False,False,False,False,False
187,-1.4615987119476666,-1.0211242057864385,0.0986157298203409,-1.1736535911000565,1.0,2023-01-09,0.29098314568296857,Mobile App,0,False,False,False,True,False,True
188,1.2952677676769793,0.678896027322393,0.5785963178990935,0.36354823090394667,1.0,2023-03-29,1.643399918671325,Mobile App,0,True,False,True,False,False,False
189,-0.9364812872572579,-0.9382086140537621,-0.7224794382310434,-0.7893531355990558,1.0,2023-06-21,1.0739612774130698,Mobile App,0,True,False,True,False,False,False
190,-0.21444482830794587,0.20440373076755075,-0.5828511226674123,0.7478486864049475,-1.0,2023-04-01,-0.2784554955752868,Website,1,True,False,False,False,True,False
191,-0.8052019310846557,0.9151397652439544,0.3619539406537867,0.7478486864049475,1.0,2023-02-15,-1.7020520987209253,Website,0,False,False,True,False,True,False
192,1.2952677676769793,-0.1280714013165548,1.7903860627658392,-0.7893531355990558,1.0,2023-07-07,-0.990253797148106,Website,0,False,False,False,False,False,True
193,-0.9364812872572579,-1.3501857242262645,0.27143143067978914,-1.5579540466010575,1.0,2023-05-11,0.5757024663120962,Website,0,True,False,False,True,True,False
194,-0.6082828968257524,0.16512008168655717,0.36538972639141065,-0.02075222459705415,,2023-10-23,0.5757024663120962,Website,0,False,False,False,True,False,False
195,-0.08316547213534368,0.6023064577003455,0.45981441020892605,0.36354823090394667,1.0,2023-03-07,-0.8478941368335422,Website,0,False,True,False,False,False,True
196,0.24503291829616178,1.1745608561233014,0.22643128100304008,1.1321491419059484,1.0,2023-01-22,0.9316016170985059,Website,0,True,False,False,True,True,False
197,-0.280084506394247,-0.46279518365839983,-0.21994625413081953,-0.40505268009805495,1.0,2023-03-16,0.9316016170985059,Online Banking,1,False,True,False,False,False,True
198,1.3609074457632804,0.2630311904994611,-0.5049156893737069,0.7478486864049475,,2023-06-21,1.3586805980421974,Online Banking,0,True,True,False,False,False,True
199,-0.01752579404904259,0.004300950000503513,-0.46762564937546686,0.36354823090394667,1.0,2023-01-08,-1.4173327780917975,Website,0,True,True,False,False,False,False
200,-0.6082828968257524,0.5892344848164975,0.43954123353382646,0.36354823090394667,1.0,2023-02-10,-1.2749731177772337,Online Banking,0,False,False,True,False,True,False
201,-0.41136386256684915,-0.42059912611105693,0.8830301035973996,-0.7893531355990558,1.0,2023-08-14,0.0774436552111228,Online Banking,1,True,True,False,False,False,False
202,0.5075916306413661,-1.260998294726519,1.1013501574913207,-1.5579540466010575,1.0,2023-03-07,-0.990253797148106,Mobile App,0,False,False,False,True,False,True
203,0.9670693772454738,0.6784219143162431,0.5778610213357486,0.36354823090394667,1.0,2023-04-16,-0.3496353257325687,Website,0,False,False,False,False,False,True
204,0.4419519525550651,-1.1012086655681053,-0.27399055153671953,-1.1736535911000565,1.0,2023-05-08,0.860421786941224,Online Banking,0,False,False,False,True,False,True
205,0.7045106649002695,-0.7113116753962992,-0.7980784291795878,-0.40505268009805495,,2023-01-27,-1.5596924384063613,Mobile App,0,False,False,False,False,True,False
206,-1.2646796776887634,-1.5814986868838665,-1.8810127034383308,-1.5579540466010575,,2023-11-27,-0.06491600510344105,Mobile App,0,True,False,False,True,False,False
207,-0.280084506394247,0.7207805248942661,-0.30139085275796124,1.1321491419059484,,2023-03-28,1.2163209377276336,Website,0,False,False,False,False,False,False
208,0.376312274468764,-1.1245756637283515,-0.3827094005456724,-1.1736535911000565,,2023-06-03,-0.13609583526072297,Online Banking,0,False,False,False,True,True,False
209,-0.8052019310846557,0.0826108725305806,1.0488499828684463,-0.40505268009805495,,2023-10-12,-0.990253797148106,Mobile App,0,False,False,False,False,False,False
210,-1.1990399996024623,0.623384167345182,-0.025886485011609228,0.7478486864049475,,2023-07-24,0.21980331552568663,Online Banking,0,True,True,False,False,False,False
211,-0.08316547213534368,-0.06077444661504577,-0.5685503548129566,0.36354823090394667,,2023-03-03,0.6468822964693782,Online Banking,0,True,False,False,False,False,True
212,-0.6739225749120535,-0.2972891062544072,-1.2497681068323119,0.7478486864049475,-1.0,2023-06-14,0.789241956783942,Website,0,False,True,False,False,False,True
213,1.0327090553317748,1.1186561596552806,0.6324950565975556,0.7478486864049475,-1.0,2023-02-23,0.29098314568296857,Website,1,False,False,False,True,False,True
214,-0.47700354065315026,-0.7219724449917274,1.490469098813799,-1.1736535911000565,,2023-11-02,1.0739612774130698,Online Banking,0,False,False,False,False,True,False
215,0.9670693772454738,0.10379695086253726,-0.3133184134390883,0.36354823090394667,1.0,2023-11-07,1.1451411075703517,Online Banking,0,False,False,False,False,False,True
216,-0.6739225749120535,0.4115098379397269,0.8239374700723024,-0.02075222459705415,1.0,2023-09-06,0.6468822964693782,Mobile App,0,False,False,False,True,False,False
217,-0.9364812872572579,1.7741377097863835,0.9238390628630799,1.1321491419059484,-1.0,2023-08-14,-1.7732319288782072,Online Banking,1,True,True,False,False,True,False
218,0.8357900210728716,0.6766202848928732,0.04488205769732387,0.7478486864049475,,2023-06-12,1.0027814472557879,Mobile App,0,False,True,False,False,False,False
219,1.4265471238495815,0.4839272131076548,1.9824455251117035,-0.40505268009805495,,2023-07-18,0.006263825053840878,Online Banking,0,True,False,True,False,True,False
220,0.24503291829616178,-0.32052064355575316,1.1934513041686636,-0.7893531355990558,,2023-11-12,0.6468822964693782,Online Banking,0,True,False,True,False,False,False
221,-1.5928780681202688,0.013837394467061899,0.8888599549210685,-0.40505268009805495,-1.0,2023-06-16,1.1451411075703517,Mobile App,1,False,False,True,False,True,False
222,0.376312274468764,0.5897627821662076,-0.07058051122116978,0.7478486864049475,,2023-06-03,-1.3461529479345156,Website,0,True,False,False,False,False,False
223,1.2296280895906782,0.63556209856029,0.5113902120093082,0.36354823090394667,-1.0,2023-07-22,-1.5596924384063613,Online Banking,0,False,False,False,False,False,True
224,-0.08316547213534368,1.6976565088514561,0.8348786829348845,1.1321491419059484,,2023-05-16,-1.4885126082490794,Website,0,True,False,False,False,True,False
225,-0.08316547213534368,1.873714987163757,1.0396640279449363,1.1321491419059484,1.0,2023-07-15,0.9316016170985059,Online Banking,0,True,False,False,True,False,False
226,-1.4615987119476666,0.2629363678982312,-0.5050417402131374,0.7478486864049475,-1.0,2023-03-10,-1.061433627305388,Mobile App,0,False,False,True,False,False,False
227,-0.47700354065315026,-0.02265576092059219,-0.8846888613155397,0.7478486864049475,,2023-11-08,-0.7767143066762603,Online Banking,1,True,False,False,True,False,False
228,1.4265471238495815,1.2439168158800904,1.4548807451478731,0.36354823090394667,1.0,2023-10-16,0.4333428059975324,Website,0,False,False,True,False,False,False
229,-1.4615987119476666,1.7500934073316377,0.44786058893625097,1.5164495974069492,-1.0,2023-12-23,0.789241956783942,Website,0,False,False,True,False,False,True
230,1.098348733418076,0.2722696210764395,-0.05203603177254835,0.36354823090394667,1.0,2023-09-04,-1.2037932876199517,Online Banking,1,False,False,False,False,False,True
231,-0.8708416091709568,0.11696374634761514,1.1287662150674915,-0.40505268009805495,,2023-02-20,1.5010402583567612,Online Banking,1,False,True,False,False,True,False
232,0.8357900210728716,1.1041618477529833,0.1445455044378914,1.1321491419059484,1.0,2023-09-08,0.4333428059975324,Online Banking,0,False,False,True,False,True,False
233,0.6388709868139684,-0.6091064573562658,0.29832227642499937,-0.7893531355990558,1.0,2023-09-18,0.5045226361548143,Website,0,False,True,False,False,False,False
234,-0.21444482830794587,0.41942075209948554,-0.6519224808597256,1.1321491419059484,,2023-06-19,-0.20727566541800488,Online Banking,1,True,False,False,True,True,False
235,-1.3303193557750645,-0.6726646923521356,0.10117876355543101,-0.7893531355990558,1.0,2023-12-28,-0.7767143066762603,Mobile App,0,True,False,False,False,False,False
236,-0.14880515022164478,0.2924803812243163,-0.020691389700788265,0.36354823090394667,1.0,2023-09-25,0.29098314568296857,Online Banking,1,False,False,True,False,True,False
237,1.163988411504377,-1.175915329251443,1.8930754799553586,-1.5579540466010575,,2023-01-13,-0.7055344765189784,Online Banking,1,True,False,False,False,True,False
238,0.4419519525550651,-0.6835828375794738,0.06731310469505766,-0.7893531355990558,-1.0,2023-09-20,-0.2784554955752868,Mobile App,1,True,False,False,True,False,False
239,-0.9364812872572579,1.8798784562437063,0.5820487103346115,1.5164495974069492,-1.0,2023-10-09,1.2163209377276336,Mobile App,1,False,True,False,False,False,True
240,0.9670693772454738,-0.5521451661888253,2.2806187857849536,-1.1736535911000565,-1.0,2023-07-27,0.29098314568296857,Online Banking,0,True,False,False,False,False,False
241,-0.34572418448054804,1.2446889427758205,-0.07469016874800409,1.5164495974069492,-1.0,2023-12-19,-1.7732319288782072,Mobile App,0,False,False,False,False,False,True
242,-1.002120965343559,-0.7319559102926557,-0.08272941117391616,-0.7893531355990558,1.0,2023-02-16,0.6468822964693782,Online Banking,1,False,False,True,False,True,False
243,1.163988411504377,1.4834387065870307,0.172159391803724,1.5164495974069492,-1.0,2023-12-09,-0.5631748162044145,Website,0,True,True,False,False,False,True
244,0.7701503429865705,0.5185781008142694,-0.16520867710805107,0.7478486864049475,1.0,2023-06-21,-0.7767143066762603,Online Banking,0,False,False,False,True,False,False
245,0.1793932402098607,2.3001457709808872,1.0165739651497823,1.5164495974069492,,2023-05-18,-0.3496353257325687,Online Banking,0,False,False,True,False,True,False
246,1.4265471238495815,-0.12995430725526466,0.5543525397819278,-0.40505268009805495,-1.0,2023-03-24,1.0027814472557879,Mobile App,0,False,False,False,False,False,True
247,0.9670693772454738,0.8406769311066362,0.2629680171751584,0.7478486864049475,1.0,2023-12-24,-1.7020520987209253,Online Banking,0,False,False,False,False,False,True
248,-1.5272383900339677,0.34144948171665807,0.6935504817652167,-0.02075222459705415,-1.0,2023-08-26,0.29098314568296857,Online Banking,1,True,True,False,False,False,False
249,0.1137535621235596,-1.2336216551428336,1.3560989039807043,-1.5579540466010575,-1.0,2023-02-06,1.0027814472557879,Website,0,False,False,False,True,True,False
250,-0.41136386256684915,0.4609530514382185,-0.24181157295634717,0.7478486864049475,-1.0,2023-01-09,0.4333428059975324,Website,0,True,False,False,True,True,False
251,-0.01752579404904259,0.9505492337604083,0.4090249255497539,0.7478486864049475,-1.0,2023-03-24,0.14862348536840472,Website,1,False,False,False,False,False,True
252,-0.14880515022164478,-0.38791242085849215,-0.045743994037633705,-0.40505268009805495,,2023-08-11,-1.061433627305388,Online Banking,1,True,False,False,True,False,True
253,1.689105836194786,0.07048712565903252,0.18927149353887884,-0.02075222459705415,-1.0,2023-12-03,-1.3461529479345156,Online Banking,0,True,False,True,False,False,True
254,1.3609074457632804,1.2911926556361828,-0.026608776329616453,1.5164495974069492,1.0,2023-08-25,-1.7732319288782072,Mobile App,1,False,True,False,False,True,False
255,-0.34572418448054804,1.904058219557352,1.6765561523390191,0.7478486864049475,-1.0,2023-06-17,1.2163209377276336,Mobile App,0,True,False,False,False,False,True
256,0.24503291829616178,-1.4337244359098806,-0.5059240960891523,-1.5579540466010575,1.0,2023-08-26,0.14862348536840472,Mobile App,0,False,False,False,True,False,True
257,-1.4615987119476666,-1.590926762663305,-1.9687440876820772,-1.5579540466010575,-1.0,2023-01-31,0.9316016170985059,Website,0,False,False,False,True,True,False
258,0.6388709868139684,-0.5882048468279993,-0.5116909219931053,-0.40505268009805495,1.0,2023-06-17,-0.4919949860471326,Mobile App,0,True,False,True,False,True,False
259,0.9014296991591727,0.2744369948188393,-0.048674676054396626,0.36354823090394667,-1.0,2023-03-16,0.9316016170985059,Online Banking,0,True,False,False,True,False,False
260,-1.06776064342986,1.5288722786620832,0.6385545005216154,1.1321491419059484,-1.0,2023-08-24,0.4333428059975324,Website,1,True,False,True,False,True,False
261,-1.06776064342986,-1.053892187554343,3.0285414415468335,-1.5579540466010575,-1.0,2023-05-29,1.643399918671325,Online Banking,1,True,True,False,False,True,False
262,1.0327090553317748,2.266957860550393,0.9822601255269886,1.5164495974069492,1.0,2023-02-04,0.29098314568296857,Website,1,False,False,False,False,False,False
263,-0.14880515022164478,-1.6987265141759074,-2.9718566678713487,-1.5579540466010575,1.0,2023-12-28,-1.7020520987209253,Website,0,True,False,True,False,True,False
264,-1.4615987119476666,-1.005194008779801,0.17273362340557477,-1.1736535911000565,-1.0,2023-03-08,1.2875007678849155,Online Banking,0,False,False,False,True,False,False
265,1.3609074457632804,0.33160147727463,0.675222689711998,-0.02075222459705415,,2023-04-06,1.2163209377276336,Online Banking,0,True,False,False,True,True,False
266,0.048113884037258504,-1.0940969704758565,2.654422550116605,-1.5579540466010575,-1.0,2023-01-07,0.789241956783942,Online Banking,0,True,True,False,False,False,False
267,1.6234661581084848,-1.0914283915555267,-1.1977331198311458,-0.7893531355990558,-1.0,2023-11-24,-0.4919949860471326,Online Banking,0,False,False,True,False,False,True
268,1.2296280895906782,-0.23152285925846772,-0.37278919948247824,-0.02075222459705415,,2023-12-19,0.006263825053840878,Mobile App,0,True,False,False,False,False,True
269,-1.4615987119476666,1.160621933742494,-0.16160922535986444,1.5164495974069492,1.0,2023-06-16,-1.7732319288782072,Mobile App,0,False,False,False,True,False,True
270,0.376312274468764,-0.7211054954947675,-0.04907383704592744,-0.7893531355990558,-1.0,2023-04-12,1.1451411075703517,Mobile App,0,True,False,True,False,False,False
271,-1.06776064342986,-0.5433402103603266,0.5023145515703004,-0.7893531355990558,,2023-10-28,0.14862348536840472,Online Banking,1,True,False,False,True,False,True
272,-1.002120965343559,-0.13144437670316428,-1.2926704103956788,1.1321491419059484,1.0,2023-07-16,0.006263825053840878,Online Banking,1,False,False,False,False,True,False
273,0.1137535621235596,0.40063233097005846,-0.32199791409702916,0.7478486864049475,,2023-08-30,1.0027814472557879,Mobile App,0,False,False,True,False,False,False
274,1.2952677676769793,-0.2028457954293426,0.3847826480378192,-0.40505268009805495,-1.0,2023-01-24,0.6468822964693782,Online Banking,0,False,False,False,True,True,False
275,-1.1990399996024623,-0.895782273046289,-0.5908823618654241,-0.7893531355990558,1.0,2023-06-15,-1.6308722685636434,Website,0,False,False,False,False,True,False
276,0.9014296991591727,1.0872427864763756,0.5907362142204516,0.7478486864049475,,2023-06-02,0.006263825053840878,Online Banking,1,False,False,True,False,True,False
277,-0.280084506394247,-0.06677536266431487,-0.5778571084575878,0.36354823090394667,,2023-07-06,0.5045226361548143,Mobile App,0,False,False,True,False,False,False
278,0.5075916306413661,0.21135287282911944,0.4514320293867862,-0.02075222459705415,-1.0,2023-02-22,-0.2784554955752868,Online Banking,0,False,True,False,False,True,False
279,1.2296280895906782,-0.07739549400207302,0.6766218540296782,-0.40505268009805495,-1.0,2023-04-12,-1.4173327780917975,Mobile App,0,True,False,False,False,False,True
280,0.5732313087276673,-0.5834908089382801,-0.5007244989626369,-0.40505268009805495,1.0,2023-11-19,1.1451411075703517,Online Banking,0,False,False,True,False,False,False
281,0.5732313087276673,0.40214949258973837,-0.6720118333939886,1.1321491419059484,-1.0,2023-12-15,0.5757024663120962,Online Banking,0,True,True,False,False,False,True
282,-0.08316547213534368,1.0154214390876077,1.947857174771928,-0.02075222459705415,-1.0,2023-07-22,-1.6308722685636434,Online Banking,1,True,False,True,False,False,False
283,0.5075916306413661,0.1297512514277731,0.29956597804071505,-0.02075222459705415,,2023-09-20,-0.6343546463616965,Online Banking,1,False,False,False,True,True,False
284,-1.3303193557750645,0.5635917442267316,0.3997721936934497,0.36354823090394667,,2023-05-15,-1.4173327780917975,Mobile App,0,True,True,False,False,False,True
285,0.9670693772454738,-0.3257629787951822,-0.5481763374663122,-0.02075222459705415,,2023-08-31,1.1451411075703517,Mobile App,0,True,False,True,False,False,False
286,0.7045106649002695,-1.0225736369766683,0.09187200991079975,-1.1736535911000565,1.0,2023-04-03,-1.4885126082490794,Website,1,False,False,False,True,True,False
287,-1.6585177462065699,-0.8832115053403711,0.7402775279421661,-1.1736535911000565,1.0,2023-06-10,-0.42081515588985063,Website,0,True,False,False,True,True,False
288,-0.9364812872572579,1.2879280489366929,0.35829621540244977,1.1321491419059484,1.0,2023-03-21,-1.7732319288782072,Website,0,False,False,False,True,False,False
289,0.5732313087276673,-1.6751021403837512,-2.7520240039042605,-1.5579540466010575,,2023-11-14,-0.13609583526072297,Mobile App,0,True,True,False,False,False,False
290,-1.3303193557750645,-1.170036327975184,1.947781544268269,-1.5579540466010575,-1.0,2023-09-15,-1.2037932876199517,Mobile App,0,True,False,False,True,False,False
291,-0.6082828968257524,0.41405650208704636,0.16785965761425567,0.36354823090394667,1.0,2023-09-26,-0.7767143066762603,Website,0,False,False,False,False,False,False
292,-1.1334003215161612,1.5749018785162958,0.6920945945697925,1.1321491419059484,1.0,2023-12-06,0.789241956783942,Website,0,True,False,True,False,False,True
293,-1.5928780681202688,-1.4323562812349908,-0.49319296130665446,-1.5579540466010575,,2023-01-26,-0.5631748162044145,Mobile App,0,True,False,False,False,False,False
294,-0.5426432187394513,0.8330911230082375,0.8177357687723132,0.36354823090394667,-1.0,2023-03-19,-0.2784554955752868,Online Banking,0,False,False,False,True,True,False
295,1.4921868019358826,-0.4146253022335678,0.9015595769937085,-0.7893531355990558,,2023-03-09,-1.061433627305388,Website,0,False,False,False,True,False,True
296,0.6388709868139684,-1.3625126623861623,0.15672516679787993,-1.5579540466010575,-1.0,2023-12-01,0.860421786941224,Mobile App,0,True,False,False,False,True,False
297,0.1137535621235596,0.6055304261421651,-0.43544592049247866,1.1321491419059484,,2023-10-06,-1.6308722685636434,Mobile App,0,True,True,False,False,True,False
298,0.9670693772454738,0.05171225061549574,-0.39409599304090964,0.36354823090394667,-1.0,2023-08-23,0.21980331552568663,Website,0,False,False,False,True,False,False
299,0.7045106649002695,-1.7031154460042666,-3.012697139846886,-1.5579540466010575,1.0,2023-11-04,1.4298604281994793,Mobile App,0,True,False,False,True,False,True
300,1.4921868019358826,-0.4613051142105,-0.21647985604647602,-0.40505268009805495,1.0,2023-10-15,0.4333428059975324,Website,0,False,False,False,False,False,False
301,-0.01752579404904259,0.0431782165047972,-0.40733133118112974,0.36354823090394667,-1.0,2023-10-02,0.5757024663120962,Online Banking,0,False,False,False,True,True,False
302,-1.4615987119476666,-0.4625919923700499,-0.21947356348295458,-0.40505268009805495,1.0,2023-02-18,-1.2749731177772337,Website,0,True,False,False,True,False,False
303,0.9014296991591727,-0.4309212435592351,0.85101319038201,-0.7893531355990558,-1.0,2023-05-20,0.5757024663120962,Online Banking,0,False,True,False,False,False,False
304,0.6388709868139684,-0.7739487765516488,-0.21298194525227523,-0.7893531355990558,-1.0,2023-04-28,-1.4885126082490794,Online Banking,0,False,True,False,False,False,False
305,1.6234661581084848,-1.3259111383113884,0.49731453493954997,-1.5579540466010575,,2023-07-15,-1.2037932876199517,Mobile App,0,True,True,False,False,False,False
306,0.31067259638246286,1.379702780841428,0.06490413309704947,1.5164495974069492,,2023-05-03,-0.6343546463616965,Mobile App,0,False,True,False,False,False,False
307,0.24503291829616178,0.20265628568774108,1.328115617627096,-0.40505268009805495,-1.0,2023-11-04,-0.42081515588985063,Mobile App,0,True,True,False,False,False,False
308,1.5578264800221837,0.7106480526485478,0.09011630179015874,0.7478486864049475,,2023-10-23,1.1451411075703517,Mobile App,0,True,False,False,True,False,True
309,0.5075916306413661,0.1807387187177246,0.3944570499641237,-0.02075222459705415,-1.0,2023-04-16,0.0774436552111228,Online Banking,0,True,False,True,False,False,False
310,-0.47700354065315026,-0.28302507781223923,0.1982589183902859,-0.40505268009805495,,2023-07-05,-1.4885126082490794,Online Banking,0,False,False,False,True,False,True
311,-0.5426432187394513,-0.9132431777584961,-1.6415161085200578,-0.02075222459705415,1.0,2023-07-07,1.4298604281994793,Mobile App,1,True,False,False,True,False,False
312,0.24503291829616178,-1.3328196421152871,-1.3515991778295169,-1.1736535911000565,1.0,2023-06-23,0.21980331552568663,Website,0,True,False,True,False,False,True
313,-0.34572418448054804,-1.669101224334482,-2.6961834820364734,-1.5579540466010575,,2023-06-19,-1.061433627305388,Online Banking,0,True,False,False,False,True,False
314,-1.5272383900339677,-0.9899275699817736,0.2437632714247572,-1.1736535911000565,-1.0,2023-03-21,0.006263825053840878,Mobile App,0,True,False,True,False,False,True
315,-1.3303193557750645,-0.901850919525008,0.6535545504138651,-1.1736535911000565,-1.0,2023-10-09,-0.20727566541800488,Mobile App,1,False,True,False,False,False,True
316,0.7701503429865705,-0.8362878638174186,-2.112520826407685,1.1321491419059484,,2023-01-28,-0.5631748162044145,Mobile App,0,False,False,False,True,True,False
317,-0.8708416091709568,-1.0826640739846984,-1.170548155460598,-0.7893531355990558,1.0,2023-06-02,-0.42081515588985063,Website,0,True,True,False,False,False,False
318,1.2296280895906782,1.1898408410072192,0.24420444936276486,1.1321491419059484,,2023-09-11,1.2875007678849155,Website,0,False,False,True,False,False,False
319,-1.5272383900339677,-1.0696191932726304,2.8821964169678256,-1.5579540466010575,,2023-03-12,-0.3496353257325687,Online Banking,0,False,False,False,False,False,True
320,1.4265471238495815,-0.6005317849878973,2.0554919865617767,-1.1736535911000565,1.0,2023-02-11,0.006263825053840878,Online Banking,0,False,False,False,False,False,False
321,0.1137535621235596,1.00263393400745,-0.32495710761318697,1.5164495974069492,1.0,2023-10-30,0.4333428059975324,Online Banking,0,True,False,False,True,False,False
322,-0.280084506394247,-1.632431969830258,-2.35496385969765,-1.5579540466010575,1.0,2023-11-20,-1.7732319288782072,Online Banking,0,False,False,True,False,True,False
323,0.9014296991591727,-0.5794676214289508,-0.49136522413490996,-0.40505268009805495,-1.0,2023-03-10,-1.7020520987209253,Website,1,False,True,False,False,False,False
324,0.9014296991591727,0.1390167741765315,-0.25869638301913156,0.36354823090394667,1.0,2023-02-23,-1.5596924384063613,Mobile App,0,False,True,False,False,False,False
325,-0.9364812872572579,-0.9662219196742774,0.35405775592659344,-1.1736535911000565,1.0,2023-09-30,1.0739612774130698,Online Banking,0,False,False,False,False,False,True
326,-0.21444482830794587,-0.895646812187389,-0.5904621924006548,-0.7893531355990558,,2023-03-26,-1.1326134574626698,Website,0,False,False,False,True,False,False
327,0.31067259638246286,-1.169982143631624,-0.5939706074314751,-1.1736535911000565,1.0,2023-08-27,0.14862348536840472,Website,0,True,False,True,False,False,False
328,-0.5426432187394513,-0.5673303284715128,-0.9977492613797404,-0.02075222459705415,,2023-04-17,1.643399918671325,Mobile App,0,False,True,False,False,False,True
329,-1.2646796776887634,1.4820976440839213,0.5841478069523529,1.1321491419059484,-1.0,2023-08-13,0.789241956783942,Online Banking,0,False,False,False,False,False,True
330,-1.1990399996024623,1.781940255259022,0.4807878693253063,1.5164495974069492,,2023-09-18,-0.6343546463616965,Mobile App,0,True,False,False,True,False,True
331,-0.47700354065315026,-0.48597253661618617,-0.8463369930556197,-0.02075222459705415,1.0,2023-01-02,0.29098314568296857,Website,0,True,False,False,False,False,False
332,0.1793932402098607,0.4204231624553454,0.8405257605413783,-0.02075222459705415,,2023-12-06,-1.4173327780917975,Website,0,True,False,False,True,False,False
333,1.163988411504377,1.5880280357437038,1.2564467117793718,0.7478486864049475,1.0,2023-12-13,-1.061433627305388,Website,0,True,False,True,False,False,False
334,-0.41136386256684915,0.6126827594920836,0.47590690070957464,0.36354823090394667,-1.0,2023-01-18,-1.061433627305388,Online Banking,0,False,False,False,False,False,False
335,1.5578264800221837,-0.6916021204263524,1.6317720898155796,-1.1736535911000565,1.0,2023-12-27,-1.7020520987209253,Mobile App,1,False,True,False,False,False,False
336,1.0327090553317748,-1.5322451185878345,-1.4226918512684148,-1.5579540466010575,,2023-01-25,-0.42081515588985063,Mobile App,0,False,False,False,True,False,False
337,0.24503291829616178,-0.8927073115492595,0.6960967087217163,-1.1736535911000565,,2023-08-26,0.5757024663120962,Website,0,False,False,False,False,False,True
338,1.3609074457632804,-1.6976157351329275,-2.961520499038034,-1.5579540466010575,,2023-12-04,1.0739612774130698,Mobile App,0,False,False,False,True,False,True
339,-0.280084506394247,-0.7912742204049561,-0.9840979554693989,-0.40505268009805495,-1.0,2023-04-23,-1.7732319288782072,Website,0,True,False,False,False,False,False
340,-1.06776064342986,-0.16254618990659922,-0.7263870142533942,0.36354823090394667,-1.0,2023-09-21,1.5722200885140432,Mobile App,0,False,False,False,False,True,False
341,-0.01752579404904259,-0.3308156688321515,-0.9873542688213578,0.36354823090394667,-1.0,2023-07-05,0.0774436552111228,Online Banking,0,True,False,True,False,False,True
342,1.6234661581084848,1.3934656041056661,0.9978083965304138,0.7478486864049475,-1.0,2023-10-02,0.006263825053840878,Online Banking,1,True,True,False,False,False,False
343,0.4419519525550651,-0.46387887052959975,0.7487859596037364,-0.7893531355990558,1.0,2023-07-26,0.006263825053840878,Online Banking,0,True,False,False,False,False,True
344,0.1137535621235596,0.2702783464506098,-0.05512427733859982,0.36354823090394667,1.0,2023-06-27,-1.2749731177772337,Mobile App,0,False,False,True,False,True,False
345,-1.06776064342986,0.9664117003375958,-0.015680868833419036,1.1321491419059484,-1.0,2023-09-08,0.21980331552568663,Online Banking,0,False,False,False,True,False,True
346,0.1793932402098607,0.5073619416973509,0.3125660212806643,0.36354823090394667,-1.0,2023-01-07,-0.6343546463616965,Online Banking,0,True,False,False,True,False,True
347,1.163988411504377,0.9582163183741472,-0.37088163011242786,1.5164495974069492,1.0,2023-07-20,0.5045226361548143,Mobile App,0,True,False,False,False,False,True
348,-0.5426432187394513,-0.7617979375083208,1.3051743648507141,-1.1736535911000565,-1.0,2023-11-30,-1.7732319288782072,Online Banking,0,True,True,False,False,False,True
349,1.0327090553317748,0.14828229692528985,-0.24432658732403534,0.36354823090394667,1.0,2023-08-20,-0.13609583526072297,Mobile App,0,True,False,False,True,False,False
350,-1.6585177462065699,1.9441275416199655,0.6484775027145744,1.5164495974069492,-1.0,2023-04-23,-0.06491600510344105,Online Banking,0,True,False,False,False,True,False
